"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","status","effect_interpretation"
"SE",480,"n_neighbours",-0.00890937710156108,0.0000000000000000000000000000000000000000000000139811614155672,0.265480695315268,0.264402106027919,881.9665409712,683,-0.0100243891489653,-0.00779436505415682,"OK","more nearby plots are associated with lower DGR"
"SE",490,"n_neighbours",-0.00875339101743338,0.000000000000000000000000000000000000000000000035142930119795,0.263497723481874,0.262416222341612,883.807942348159,683,-0.00985447900958139,-0.00765230302528537,"OK","more nearby plots are associated with lower DGR"
"SE",500,"n_neighbours",-0.00864605347569811,0.0000000000000000000000000000000000000000000000681013613943928,0.262071165133202,0.260987569193603,885.129590607819,683,-0.00973765120202578,-0.00755445574937043,"OK","more nearby plots are associated with lower DGR"
"SE",10,"nearest_distance_m",NA,NA,NA,NA,NA,0,NA,NA,"Skipped: sample size < 10",NA
"SE",20,"nearest_distance_m",NA,NA,NA,NA,NA,0,NA,NA,"Skipped: sample size < 10",NA
"SE",30,"nearest_distance_m",NA,NA,NA,NA,NA,0,NA,NA,"Skipped: sample size < 10",NA
"SE",40,"nearest_distance_m",NA,NA,NA,NA,NA,2,NA,NA,"Skipped: sample size < 10",NA
"SE",50,"nearest_distance_m",0.0169649619195595,0.0921229436109068,0.00601135251251054,0.00390097321848182,609.032770062449,473,-0.00278710581406968,0.0367170296531888,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",60,"nearest_distance_m",0.0175500670999488,0.0302841523629887,0.00944566923668647,0.00744454937655847,646.832539687744,497,0.00167884972124286,0.0334212844786547,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",70,"nearest_distance_m",0.00262730694838228,0.698056859118096,0.000301258145148882,-0.00169813933856089,660.302752447185,502,-0.0106708549592149,0.0159254688559795,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",80,"nearest_distance_m",0.00460811714639721,0.286582863455831,0.00223955076882865,0.000271581440956514,671.011439661675,509,-0.00387857208057702,0.0130948063733714,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",90,"nearest_distance_m",0.00209157477125441,0.519084357403013,0.00081081645480594,-0.00113692074508731,675.932221624272,515,-0.0042771315753835,0.00846028111789233,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",100,"nearest_distance_m",-0.0000149732833952931,0.993385337583649,0.000000129070016098285,-0.00187604329570612,720.803709663095,535,-0.00356127858998745,0.00353133202319686,"OK","closer nearest plots are associated with higher DGR"
"SE",110,"nearest_distance_m",-0.000303325258454419,0.849166735102746,0.0000671640782948213,-0.00178799888259884,731.450412020137,541,-0.00343484727193086,0.00282819675502202,"OK","closer nearest plots are associated with higher DGR"
"SE",120,"nearest_distance_m",-0.000617417778998377,0.670680600992881,0.000333229177885669,-0.00150777776653821,733.569763235191,545,-0.00346812439656623,0.00223328883856948,"OK","closer nearest plots are associated with higher DGR"
"SE",130,"nearest_distance_m",0.0000776627903978291,0.947323047462254,0.00000790057522706194,-0.00180040340203291,740.877866638214,555,-0.00223024790757806,0.00238557348837372,"OK","more spacing to the nearest plot is associated with higher DGR"
"SE",140,"nearest_distance_m",-0.000505817326820245,0.649281596616699,0.000372220473557435,-0.00142567121623838,747.961448328111,558,-0.00268940102580955,0.00167776637216906,"OK","closer nearest plots are associated with higher DGR"
"SE",150,"nearest_distance_m",-0.000505817326820245,0.649281596616699,0.000372220473557435,-0.00142567121623838,747.961448328111,558,-0.00268940102580955,0.00167776637216906,"OK","closer nearest plots are associated with higher DGR"
"SE",160,"nearest_distance_m",-0.000505817326820245,0.649281596616699,0.000372220473557435,-0.00142567121623838,747.961448328111,558,-0.00268940102580955,0.00167776637216906,"OK","closer nearest plots are associated with higher DGR"
"SE",170,"nearest_distance_m",-0.000305366514617564,0.762225157370201,0.00016389444797757,-0.00162472112546053,749.371267910409,561,-0.0022868352231156,0.00167610219388047,"OK","closer nearest plots are associated with higher DGR"
"SE",180,"nearest_distance_m",-0.000305366514617564,0.762225157370201,0.00016389444797757,-0.00162472112546053,749.371267910409,561,-0.0022868352231156,0.00167610219388047,"OK","closer nearest plots are associated with higher DGR"
"SE",190,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",200,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",210,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",220,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",230,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",240,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",250,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",260,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",270,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",280,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",290,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",300,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",310,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",320,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",330,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",340,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",350,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",360,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",370,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",380,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",390,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",400,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",410,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",420,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",430,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",440,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",450,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",460,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",470,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",480,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",490,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",500,"nearest_distance_m",-0.00261370848952721,0.00208736773862944,0.0166378253825969,0.0148973613567254,772.904440524175,567,-0.00427413939945278,-0.000953277579601636,"OK","closer nearest plots are associated with higher DGR"
"SE",10,"neighbour_density_per_ha",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",20,"neighbour_density_per_ha",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",30,"neighbour_density_per_ha",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",40,"neighbour_density_per_ha",-0.0365510337876718,0.226284086237504,0.00214914452617088,0.000683871610643982,1091.22923332208,683,-0.0958090017977588,0.0227069342224151,"OK","more nearby plots are associated with lower DGR"
"SE",50,"neighbour_density_per_ha",-0.0240200299502129,0.00000000000195908936449377,0.0701911983921257,0.0688258403868278,1042.99246323853,683,-0.0305977612229493,-0.0174422986774766,"OK","more nearby plots are associated with lower DGR"
"SE",60,"neighbour_density_per_ha",-0.02840243103827,0.00000000000000037453652541123,0.0929198900720451,0.0915879075317692,1026.08943918187,683,-0.0350792726927154,-0.0217255893838246,"OK","more nearby plots are associated with lower DGR"
"SE",70,"neighbour_density_per_ha",-0.0386728433721992,0.0000000000000000000134740117489628,0.119457623458196,0.118164609689412,1005.80931436768,683,-0.0465727395567939,-0.0307729471876045,"OK","more nearby plots are associated with lower DGR"
"SE",80,"neighbour_density_per_ha",-0.0498670807501976,0.0000000000000000000000365521996321934,0.134461554396415,0.133190572831651,994.071098202967,683,-0.0593863836780421,-0.040347777822353,"OK","more nearby plots are associated with lower DGR"
